Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
01/07/2014,1339.75,1339.75,1330.99,5.21135E+11,0
02/07/2014,1345.36,1347.93,1341.54,5.23315E+11,0
03/07/2014,1350.83,1352.59,1336.16,5.25445E+11,0
04/07/2014,1340.09,1349.92,1340.09,5.21268E+11,0
07/07/2014,1336.21,1341.49,1335.25,5.19758E+11,0
08/07/2014,1318.93,1339.23,1318.93,5.13037E+11,0
09/07/2014,1319.76,1323.66,1314.52,5.13357E+11,0
10/07/2014,1307.84,1319.98,1303.32,5.08723E+11,0
11/07/2014,1310.32,1315.34,1307.01,5.09688E+11,0
14/07/2014,1326.03,1326.49,1315.73,5.15796E+11,0
15/07/2014,1319.46,1330.59,1315.76,5.13241E+11,0
16/07/2014,1338.66,1338.66,1322.48,5.20708E+11,0
17/07/2014,1329.51,1339.32,1329.51,5.17151E+11,0
18/07/2014,1332.72,1334.84,1324.04,5.18398E+11,0
21/07/2014,1327.74,1334.28,1324.72,5.16464E+11,0
22/07/2014,1347.7,1348.36,1333.34,5.24229E+11,0
23/07/2014,1348.5,1351.05,1344.01,5.24539E+11,0
24/07/2014,1354.69,1358.45,1351.58,5.26947E+11,0
25/07/2014,1358.89,1361.94,1353.27,5.28578E+11,0
28/07/2014,1353.39,1361.5,1349.9,5.2644E+11,0
29/07/2014,1354.06,1358.29,1351.63,5.26701E+11,0
30/07/2014,1349.84,1356.11,1347.56,5.25058E+11,0
31/07/2014,1332.67,1353.04,1331.71,5.18382E+11,0
01/08/2014,1314.63,1333.72,1313.96,5.11364E+11,0
04/08/2014,1314.19,0,0,5.11191E+11,0
05/08/2014,1324.94,1326.98,1319.38,5.15374E+11,0
06/08/2014,1302.51,1316.83,1298,5.06649E+11,0
07/08/2014,1292.42,1305.99,1292.42,5.02726E+11,0
08/08/2014,1281.26,1284.35,1268.45,4.98384E+11,0
11/08/2014,1308.77,1309.11,1293.44,5.09082E+11,0
12/08/2014,1306.1,1310.74,1304.33,5.08047E+11,0
13/08/2014,1313.1,1314.99,1308.13,5.10767E+11,0
14/08/2014,1311.16,1312.99,1306.01,5.10015E+11,0
15/08/2014,1307.98,1323.71,1307.95,5.08778E+11,0
18/08/2014,1324.55,1324.55,1317.8,5.15222E+11,0
19/08/2014,1337.21,1337.22,1329.39,5.20145E+11,0
20/08/2014,1336.72,1342.29,1330.42,5.19957E+11,0
21/08/2014,1345.24,1345.3,1334.64,5.23269E+11,0
22/08/2014,1340.47,1347.61,1337.32,5.21413E+11,0
25/08/2014,1352.43,1352.43,1346.68,5.26065E+11,0
26/08/2014,1353.9,1353.9,1346.77,5.26637E+11,0
27/08/2014,1354.89,1355.44,1350.88,5.27023E+11,0
28/08/2014,1340.54,1354.16,1336.83,5.21441E+11,0
29/08/2014,1346.91,1348.14,1341.87,5.23918E+11,0
01/09/2014,1344.77,1349.98,1338.65,5.23085E+11,0
02/09/2014,1346.98,1349.2,1342.38,5.23945E+11,0
03/09/2014,1355.25,1359.17,1347.25,5.27165E+11,0
04/09/2014,1363.01,1364.08,1350.33,5.30181E+11,0
05/09/2014,1350.53,1363.91,1349.09,5.25328E+11,0
08/09/2014,1358.42,1358.43,1347.89,5.28397E+11,0
09/09/2014,1351.54,1359.08,1349.94,5.25721E+11,0
10/09/2014,1355.56,1356.04,1342.45,5.27282E+11,0
11/09/2014,1350.64,1360.91,1347.16,5.25371E+11,0
12/09/2014,1356,1358.77,1354.31,5.27455E+11,0
15/09/2014,1361.11,1362.07,1346.78,5.29443E+11,0
16/09/2014,1355.95,1360.76,1349.91,5.27437E+11,0
17/09/2014,1367.97,1369.33,1362.21,5.32111E+11,0
18/09/2014,1383.43,1383.43,1371.7,5.38126E+11,0
19/09/2014,1390.45,1395.26,1388.41,5.40854E+11,0
22/09/2014,1388.29,1393.53,1383.68,5.40016E+11,0
23/09/2014,1372.74,1387.29,1372.74,5.33966E+11,0
24/09/2014,1377.43,1377.43,1367.93,5.35792E+11,0
25/09/2014,1365.58,1383.36,1363.81,5.31183E+11,0
26/09/2014,1368.35,1371.93,1360.51,5.32258E+11,0
29/09/2014,1365.42,1371.5,1357.55,5.31119E+11,0
30/09/2014,1379.77,1379.8,1364.61,5.36702E+11,0
01/10/2014,1365.25,1382.14,1364.24,5.31053E+11,0
02/10/2014,1338.29,1365.12,1338.29,5.20568E+11,0
03/10/2014,1354.59,1354.72,1344.78,5.26907E+11,0
06/10/2014,1352.82,1367.76,1352.82,5.2622E+11,0
07/10/2014,1324.91,1351.98,1324.91,5.15362E+11,0
08/10/2014,1307.68,1318.62,1304.02,5.08658E+11,0
09/10/2014,1300.43,1328.38,1297.02,5.05839E+11,0
10/10/2014,1279.14,1290.81,1271.92,4.97557E+11,0
13/10/2014,1276.18,1286.64,1263.39,4.96405E+11,0
14/10/2014,1280.84,1287.79,1261.84,4.98218E+11,0
15/10/2014,1242.07,1281.44,1237.87,4.83141E+11,0
16/10/2014,1239.98,1258.07,1214.47,4.82327E+11,0
17/10/2014,1281.51,1281.51,1240.26,4.98478E+11,0
20/10/2014,1277.27,1285.32,1264.56,4.96829E+11,0
21/10/2014,1306.06,1306.06,1270.46,5.08029E+11,0
22/10/2014,1318.34,1318.65,1302.04,5.12806E+11,0
23/10/2014,1335.17,1336.18,1315.4,5.19352E+11,0
24/10/2014,1328.75,1337.77,1324,5.16854E+11,0
27/10/2014,1323.4,1346.38,1315.47,5.14775E+11,0
28/10/2014,1324.03,1328.36,1315.28,5.1502E+11,0
29/10/2014,1332.73,1335.64,1325.89,5.18402E+11,0
30/10/2014,1354.36,1354.36,1332.82,5.26818E+11,0
31/10/2014,1367.36,1373.68,1361.44,5.31873E+11,0
03/11/2014,1356.68,0,0,5.2772E+11,0
04/11/2014,1348.01,0,0,5.24346E+11,0
05/11/2014,1366.66,0,0,5.31602E+11,0
06/11/2014,1368.49,0,0,5.32313E+11,0
07/11/2014,1359.11,0,0,5.28666E+11,0
10/11/2014,1366.33,0,0,5.31472E+11,0
11/11/2014,1373.62,1376.74,1365.78,5.3431E+11,0
12/11/2014,1357.38,1374.45,1357.38,5.27993E+11,0
13/11/2014,1366.36,1371.32,1359.69,5.31485E+11,0
14/11/2014,1359.76,1371.35,1356.61,5.28919E+11,0
17/11/2014,1361.41,1362.4,1348.82,5.29558E+11,0
18/11/2014,1374.13,1374.13,1359.59,5.34509E+11,0
19/11/2014,1370.03,1375.57,1369.31,5.32913E+11,0
20/11/2014,1367.25,0,0,5.31831E+11,0
21/11/2014,1392.97,0,0,5.41835E+11,0
24/11/2014,1403.15,1403.15,1391.61,5.45796E+11,0
25/11/2014,1408.22,1411.45,1401.49,5.4777E+11,0
26/11/2014,1406.6,1417.04,1403.72,5.47139E+11,0
27/11/2014,1411.87,1414.17,1406.66,5.49188E+11,0
28/11/2014,1408.39,0,0,5.47833E+11,0
01/12/2014,1403.48,0,0,5.45924E+11,0
02/12/2014,1404.56,1416.57,1404.25,5.46343E+11,0
03/12/2014,1416.14,1416.56,1404.25,5.50846E+11,0
04/12/2014,1401.52,1422.88,1401.32,5.45162E+11,0
05/12/2014,1425.62,1425.99,1410,5.54536E+11,0
08/12/2014,1419.44,1426.42,1415.07,5.52132E+11,0
09/12/2014,1397.76,1419.29,1393.59,5.43698E+11,0
10/12/2014,1395.08,1410.96,1391.99,5.42658E+11,0
11/12/2014,1394.27,1401.15,1386.39,5.42341E+11,0
12/12/2014,1361.78,1392.4,1361.78,5.29704E+11,0
15/12/2014,1333.68,1370.27,1333.62,5.18774E+11,0
16/12/2014,1331.46,1336.87,1298.17,5.17911E+11,0
17/12/2014,1330.59,1334.82,1319.34,5.17573E+11,0
18/12/2014,1369.9,1370,1337.63,5.3286E+11,0
19/12/2014,1376.15,1386.51,1362.09,5.35292E+11,0
22/12/2014,1379.42,1385.47,1374.7,5.41611E+11,0
23/12/2014,1386.69,1391.78,1380.23,5.44464E+11,0
24/12/2014,1382.81,1387.42,1380.89,5.42943E+11,0
25/12/2014,1382.81,1389.56,1377.35,5.42943E+11,0
26/12/2014,1380.52,1384.38,1377.26,5.42044E+11,0
29/12/2014,1389.31,1396.96,1377.06,5.45495E+11,0
30/12/2014,1383.85,1389.67,1376.06,5.4335E+11,0
31/12/2014,1379.98,1389.52,1377.35,5.41832E+11,0
01/01/2015,1379.98,1385.08,1379.98,5.41832E+11,0
02/01/2015,1383.58,1394.31,1381.54,5.43243E+11,0
05/01/2015,1377.35,1389.04,1373.56,5.40798E+11,0
06/01/2015,1377.97,1379.97,1369.85,5.41039E+11,0
07/01/2015,1354.9,1378.36,1354.9,5.31985E+11,0
08/01/2015,1379.28,1380.59,1357.03,5.41557E+11,0
09/01/2015,1369.49,1384.84,1364.51,5.3771E+11,0
12/01/2015,1373.81,1381.41,1364.56,5.39407E+11,0
13/01/2015,1394.52,1397.99,1371.03,5.47537E+11,0
14/01/2015,1370.84,1392.85,1369.1,5.38242E+11,0
15/01/2015,1397.58,1399.5,1353.43,5.4874E+11,0
16/01/2015,1409.09,1410.04,1381.71,5.53261E+11,0
19/01/2015,1420.07,1424.05,1407.11,5.5757E+11,0
20/01/2015,1428.09,1435.83,1423.02,5.60719E+11,0
21/01/2015,1434.66,1434.66,1421.68,5.63298E+11,0
22/01/2015,1466.65,1468.83,1437.07,5.7586E+11,0
23/01/2015,1488.08,1492.52,1465.62,5.84274E+11,0
26/01/2015,1501.51,1502.24,1477.37,5.89549E+11,0
27/01/2015,1486.58,1506.39,1480.05,5.83685E+11,0
28/01/2015,1507.05,1512.99,1488.87,5.91724E+11,0
29/01/2015,1504.91,1513.61,1495.29,5.90881E+11,0
30/01/2015,1506.4,1516.41,1503.05,5.91468E+11,0
02/02/2015,1496.29,1510.68,1491.09,5.87496E+11,0
03/02/2015,1506.41,1511.98,1496.22,5.91472E+11,0
04/02/2015,1496.32,1508.11,1491.11,5.87511E+11,0
05/02/2015,1497.82,1503.77,1492.62,5.88098E+11,0
06/02/2015,1498.25,1502.58,1488.1,5.88268E+11,0
09/02/2015,1487.63,1498.19,1478.55,5.84099E+11,0
10/02/2015,1507.44,1509.62,1483.87,5.91876E+11,0
11/02/2015,1491.37,1508.31,1490.6,5.85566E+11,0
12/02/2015,1501.1,1503.75,1485.82,5.89387E+11,0
13/02/2015,1518.47,1518.86,1501.4,5.96207E+11,0
16/02/2015,1518.64,1518.64,1511.22,5.96273E+11,0
17/02/2015,1524.71,1524.8,1512.84,5.98658E+11,0
18/02/2015,1539.93,1541.92,1525.96,6.04633E+11,32047117
19/02/2015,1549.14,1549.65,1531.92,6.08248E+11,270851532
20/02/2015,1564.46,1564.46,1544.29,6.14263E+11,0
23/02/2015,1574.61,1579.16,1561.89,6.18249E+11,0
24/02/2015,1580.21,1581.85,1568.22,6.20448E+11,456587086
25/02/2015,1586.13,1588.17,1577.91,6.22772E+11,0
26/02/2015,1600.69,1602.47,1586.15,6.28488E+11,90815078
27/02/2015,1612.51,1615,1599.14,6.3313E+11,0
02/03/2015,1611.92,1621.49,1602.29,6.32897E+11,0
03/03/2015,1599.65,1619.04,1598.48,6.28079E+11,0
04/03/2015,1603.23,1604.61,1585.86,6.29486E+11,0
05/03/2015,1617.51,1621.9,1604.2,6.35094E+11,0
06/03/2015,1616.4,1626.3,1613.82,6.34658E+11,290392257
09/03/2015,1614.31,1618.26,1597.55,6.33835E+11,0
10/03/2015,1610.26,1624.19,1603.3,6.32244E+11,0
11/03/2015,1632.42,1635.32,1605.91,6.40946E+11,0
12/03/2015,1629.92,1641.26,1625.21,6.39967E+11,0
13/03/2015,1641.03,1643.12,1629.17,6.44327E+11,0
16/03/2015,1662.81,1662.81,1638.21,6.52879E+11,0
17/03/2015,1640.7,1662.98,1634,6.44199E+11,0
18/03/2015,1648.38,1653.7,1638.81,6.47215E+11,0
19/03/2015,1661.92,1664.3,1645.73,6.52531E+11,742328730
20/03/2015,1657.34,1660.7,1649.5,6.50731E+11,3355622571
23/03/2015,1650.73,1658.99,1645.79,6.48136E+11,0
24/03/2015,1659.14,1660.19,1642.45,6.5144E+11,0
25/03/2015,1645.14,1659.37,1640.2,6.45941E+11,0
26/03/2015,1621.39,1644.48,1603.95,6.36352E+11,1616378041
27/03/2015,1639.3,1656.86,1620.39,6.4338E+11,1766054954
30/03/2015,1666.64,1666.64,1638.13,6.54113E+11,0
31/03/2015,1654.04,1672.93,1648.66,6.47946E+11,337671946
01/04/2015,1656.3,1665.98,1640.69,6.48742E+11,488601875
02/04/2015,1652.13,1656.62,1651.18,6.4711E+11,495151282
03/04/2015,1652.17,1659.63,1649.91,6.47124E+11,0
06/04/2015,1654.5,1659.71,1651.21,6.48037E+11,0
07/04/2015,1674.11,1676.36,1654.69,6.55719E+11,0
08/04/2015,1672.51,1677.95,1668.97,6.55093E+11,0
09/04/2015,1684.45,1684.45,1672.43,6.59768E+11,764516907
10/04/2015,1700.03,1700.05,1684.48,6.65872E+11,648401223
13/04/2015,1702.53,1703.85,1693.73,6.6685E+11,0
14/04/2015,1694.02,1707.12,1690.62,6.63516E+11,0
15/04/2015,1702.76,1711.57,1693.54,6.66939E+11,1106836440
16/04/2015,1693.94,1706.09,1690.53,6.63485E+11,313781845
17/04/2015,1650.99,1692.2,1650.99,6.46665E+11,980694000
20/04/2015,1669.92,1677.03,1650.11,6.54078E+11,0
21/04/2015,1698.56,1700.87,1670.4,6.65295E+11,0
22/04/2015,1693.92,1716.94,1684.21,6.63477E+11,0
23/04/2015,1671.52,1705.29,1661.96,6.54706E+11,174295678
24/04/2015,1677.86,1683.76,1670.74,6.57189E+11,295532309
27/04/2015,1695.26,1696.17,1676.71,6.64005E+11,0
28/04/2015,1653.49,1694.8,1643.25,6.47641E+11,0
29/04/2015,1622.08,1668.99,1618.58,6.35338E+11,333701892
30/04/2015,1603.54,1622.28,1591.87,6.28076E+11,1150807726
01/05/2015,1599.98,1606.67,1598.26,6.26685E+11,0
04/05/2015,1615.85,1622.08,1601.09,6.32899E+11,0
05/05/2015,1578.52,1626.52,1578.52,6.18276E+11,302436681
06/05/2015,1568.79,1589.08,1561.58,6.14468E+11,524304583
07/05/2015,1574.97,1582.79,1545.6,6.16889E+11,66968952
08/05/2015,1611.07,1613.52,1578.21,6.31029E+11,620045361
11/05/2015,1615.63,1621.62,1606.03,6.32815E+11,0
12/05/2015,1587.26,1614.33,1578.79,6.21703E+11,0
13/05/2015,1597.48,1604.9,1586.05,6.25703E+11,439418553
14/05/2015,1592.55,1603.97,1590.47,6.23774E+11,0
15/05/2015,1586.54,1603.93,1584.12,6.20756E+11,0
18/05/2015,1602.22,1604.52,1589.02,6.26891E+11,0
19/05/2015,1627.18,1627.18,1604.18,6.36655E+11,215912782
20/05/2015,1637.97,1638.21,1624.72,6.40877E+11,0
21/05/2015,1645.83,1647.16,1631.11,6.43951E+11,0
22/05/2015,1654.33,1657.72,1644.87,6.47278E+11,0
25/05/2015,1653.34,1655.31,1645.42,6.46891E+11,0
26/05/2015,1647.88,1667.37,1646.26,6.44756E+11,0
27/05/2015,1666.15,1666.23,1645.61,6.51903E+11,0
28/05/2015,1659.41,1667.42,1651.86,6.49267E+11,0
29/05/2015,1627.26,1664.46,1627.18,6.36686E+11,0
01/06/2015,1636.61,1642.95,1628.46,6.40345E+11,0
02/06/2015,1620.16,1643.08,1616.46,6.3391E+11,0
03/06/2015,1625.36,1634.42,1619.96,6.35945E+11,0
04/06/2015,1619.46,1627.98,1599.94,6.33634E+11,0
05/06/2015,1600.51,1616.9,1596.15,6.26222E+11,0
08/06/2015,1577.92,1602.71,1577.35,6.17382E+11,0
09/06/2015,1573.22,1582.39,1556.26,6.15542E+11,0
10/06/2015,1602.85,1604.37,1565.53,6.27137E+11,0
11/06/2015,1610.95,1622.33,1601.34,6.30307E+11,0
12/06/2015,1603.99,1621.16,1598.07,6.27582E+11,0
15/06/2015,1573.3,1603.49,1569.88,6.15573E+11,0
16/06/2015,1584.13,1586.45,1553.84,6.19811E+11,0
17/06/2015,1567.69,1589.56,1563.42,6.13381E+11,0
18/06/2015,1562.38,1570.26,1538.88,6.11303E+11,0
19/06/2015,1565.53,1572.46,1565.04,6.12537E+11,0
22/06/2015,1608.78,1608.93,1565.15,6.30775E+11,0
23/06/2015,1622.45,1630.66,1612.32,6.36136E+11,0
24/06/2015,1611.67,1625.73,1608.31,6.31907E+11,0
25/06/2015,1606.74,1621.43,1598.94,6.29975E+11,0
26/06/2015,1607.74,1613.96,1591.02,6.30366E+11,0
29/06/2015,1570.07,1611.53,1548.81,6.15597E+11,0
30/06/2015,1552.32,1573.19,1549.54,6.0864E+11,0
01/07/2015,1582.26,1590.81,1553.14,6.20379E+11,0
02/07/2015,1558.55,1583.65,1557.81,6.11079E+11,0
03/07/2015,1550.55,1561.86,1543.88,6.07944E+11,0
06/07/2015,1534.4,1550.41,1524.59,6.01613E+11,0
07/07/2015,1516.11,1543.14,1516.11,5.94439E+11,0
08/07/2015,1518.43,1522.4,1503.15,5.95349E+11,0
09/07/2015,1549.06,1551.2,1517.16,6.07359E+11,0
10/07/2015,1587.67,1587.67,1547.66,6.22499E+11,0
13/07/2015,1619.33,1619.33,1586,6.34912E+11,0
14/07/2015,1618.28,1618.46,1603.54,6.345E+11,0
15/07/2015,1616.32,1617.14,1607.78,6.33731E+11,0
16/07/2015,1647.4,1653.13,1617.55,6.45917E+11,0
17/07/2015,1642.3,1655.53,1641.37,6.43917E+11,0
20/07/2015,1663.16,1668.78,1641.42,6.52095E+11,0
21/07/2015,1639.88,1670.97,1638.25,6.42967E+11,0
22/07/2015,1627.16,1639.9,1626.56,6.3798E+11,0
23/07/2015,1620.3,1642.55,1618.22,6.35291E+11,0
24/07/2015,1615.22,1636.12,1614.38,6.333E+11,0
27/07/2015,1583.71,1613.96,1581.33,6.20944E+11,88068923
28/07/2015,1586.88,1599.91,1580.05,6.22189E+11,0
29/07/2015,1598.13,1599.69,1585.73,6.26599E+11,0
30/07/2015,1607.89,1616.16,1596.3,6.30425E+11,0
31/07/2015,1613.67,1616.04,1602.25,6.32692E+11,0
03/08/2015,1627.76,1627.84,1614.15,6.38215E+11,0
04/08/2015,1621.93,1627.82,1617.61,6.35929E+11,0
05/08/2015,1635.11,1636.14,1621.73,6.41099E+11,0
06/08/2015,1612.58,1637.41,1611.33,6.32264E+11,0
07/08/2015,1591.08,1614.37,1591.08,6.23836E+11,0
10/08/2015,1613.36,1613.36,1585.33,6.3257E+11,108823119
11/08/2015,1592.01,1611.66,1588.67,6.24198E+11,0
12/08/2015,1550.34,1593.7,1548.49,6.0786E+11,0
13/08/2015,1585.88,1592.84,1551.22,6.21795E+11,124982487
14/08/2015,1587.39,1593.97,1583.37,6.22389E+11,0
17/08/2015,1593.18,1605.15,1577.85,6.24659E+11,0
18/08/2015,1597.84,1601.76,1588.82,6.26485E+11,0
19/08/2015,1562.82,1597.48,1562.48,6.12753E+11,34311438
20/08/2015,1528.38,1564.43,1525.07,5.9925E+11,0
21/08/2015,1488.53,1524.56,1488.53,5.83626E+11,0
24/08/2015,1409.27,1484.82,1388.33,5.52552E+11,0
25/08/2015,1460.75,1478.53,1410.51,5.72736E+11,0
26/08/2015,1442.21,1469.69,1420.14,5.65466E+11,0
27/08/2015,1495.29,1498.63,1445.38,5.86277E+11,0
28/08/2015,1501.62,1505.07,1482.86,5.88757E+11,0
31/08/2015,1494.1,1501.91,1484.83,5.85811E+11,0
01/09/2015,1460.37,1491.84,1453.3,5.72587E+11,0
02/09/2015,1473.08,1480.49,1458.64,5.77571E+11,0
03/09/2015,1514.47,1519.61,1472.07,5.93797E+11,0
04/09/2015,1472.83,1513.11,1471.23,5.77471E+11,0
07/09/2015,1476.31,1490.72,1472.54,5.78835E+11,0
08/09/2015,1498.96,1507.77,1476.43,5.87716E+11,0
09/09/2015,1524.08,1538.29,1499.67,5.97564E+11,0
10/09/2015,1511.32,1522.77,1505.86,5.92563E+11,0
11/09/2015,1507.15,1513.34,1499.84,5.90926E+11,0
14/09/2015,1489.71,1513.48,1487.95,5.8409E+11,0
15/09/2015,1493.27,1498.89,1478.69,5.85485E+11,0
16/09/2015,1507.85,1511.7,1492.38,5.91204E+11,0
17/09/2015,1507.07,1512.46,1503.44,5.90898E+11,0
18/09/2015,1480.96,1508,1474.17,5.80658E+11,0
21/09/2015,1497.38,1501.86,1475.33,5.87098E+11,0
22/09/2015,1456.28,1499.66,1315.03,5.70981E+11,0
23/09/2015,1455.18,1466.32,1447.48,5.70553E+11,0
24/09/2015,1412.46,1456.05,1409.95,5.53803E+11,0
25/09/2015,1453.36,1458.97,1415.4,5.69839E+11,0
28/09/2015,1421.47,1462.97,1421.47,5.57332E+11,0
29/09/2015,1418.37,1428.59,1394.11,5.56117E+11,0
30/09/2015,1448.09,1450.74,1419.42,5.67771E+11,0
01/10/2015,1444.87,1472.77,1440.43,5.66509E+11,0
02/10/2015,1446.8,1466.52,1431.84,5.67266E+11,0
05/10/2015,1491.97,1491.97,1447.45,5.84974E+11,0
06/10/2015,1499.03,1506.55,1481.06,5.87743E+11,0
07/10/2015,1495.14,1512.16,1495.14,5.8622E+11,0
08/10/2015,1498.49,1502.3,1488.11,5.8753E+11,0
09/10/2015,1506.59,1514.27,1497.48,5.9071E+11,0
12/10/2015,1509.3,1523.64,1501.42,5.91769E+11,0
13/10/2015,1491.44,1512.41,1484.79,5.84766E+11,0
14/10/2015,1463.24,1490.38,1462.44,5.73711E+11,0
15/10/2015,1469.75,0,0,5.76263E+11,0
16/10/2015,1480.7,1491.89,1471.26,5.80555E+11,0
19/10/2015,1487.2,1495.12,1479.35,5.83107E+11,0
20/10/2015,1485.87,1496.79,1478.19,5.82586E+11,0
21/10/2015,1472.14,1485.17,1464.13,5.77199E+11,0
22/10/2015,1502.21,1502.9,1458.81,5.8899E+11,0
23/10/2015,1530.26,1532.76,1504.14,5.99988E+11,0
26/10/2015,1528.2,1538.27,1523.51,5.99181E+11,0
27/10/2015,1517.1,1527.17,1514.8,5.94829E+11,0
28/10/2015,1538.6,1538.68,1513.56,6.0326E+11,0
29/10/2015,1521.04,1537.74,1513.89,5.96374E+11,341791123
30/10/2015,1521.23,1532.92,1519.27,5.96449E+11,0
02/11/2015,1528.65,1536.13,1508.6,5.99359E+11,0
03/11/2015,1540.39,1540.4,1526.13,6.0396E+11,0
04/11/2015,1557.46,1562.27,1541.62,6.10655E+11,0
05/11/2015,1559.79,1570.94,1554.54,6.11565E+11,0
06/11/2015,1566.93,1575.52,1551.09,6.14364E+11,0
09/11/2015,1554.88,1575.12,1554.88,6.0964E+11,0
10/11/2015,1547.21,1559.94,1539.26,6.06635E+11,0
11/11/2015,1563.15,1567.16,1546.9,6.12883E+11,0
12/11/2015,1550.26,1569.24,1546.34,6.07831E+11,0
13/11/2015,1529.14,1546.42,1523.32,5.9955E+11,0
16/11/2015,1534.69,1541,1514.86,6.01725E+11,0
17/11/2015,1568.87,1568.87,1535.65,6.15126E+11,35327944
18/11/2015,1569.23,1573.05,1561.65,6.15267E+11,0
19/11/2015,1569.82,1589.68,1566.33,6.15497E+11,0
20/11/2015,1582.31,1583.91,1563.99,6.20397E+11,0
23/11/2015,1578.5,1580.91,1569.62,6.18904E+11,0
24/11/2015,1551.05,1577.64,1547.99,6.0814E+11,0
25/11/2015,1570.62,1572.32,1552.33,6.15812E+11,0
26/11/2015,1582.78,1585.59,1570.56,6.2058E+11,0
27/11/2015,1586.57,1590.2,1573.19,6.22066E+11,0
30/11/2015,1604.97,1608.99,1580.23,6.2928E+11,0
01/12/2015,1605.01,1616.5,1600.98,6.29295E+11,0
02/12/2015,1615.63,1619.02,1602.93,6.33459E+11,0
03/12/2015,1577.77,1624.75,1575.56,6.18618E+11,0
04/12/2015,1566.12,1575.42,1552.88,6.1405E+11,0
07/12/2015,1577.92,1593.81,1571.46,6.18675E+11,0
08/12/2015,1542.7,1577.53,1538.68,6.04866E+11,0
09/12/2015,1531.27,1552.02,1521.97,6.00385E+11,0
10/12/2015,1521.29,1533.67,1517.78,5.96473E+11,129954024
11/12/2015,1482.62,1520.92,1482.62,5.81309E+11,0
14/12/2015,1469.63,1500.64,1469.02,5.76217E+11,0
15/12/2015,1513.29,1514.57,1469.77,5.93335E+11,0
16/12/2015,1516.95,1528.63,1510,5.94771E+11,0
17/12/2015,1535.03,1551.68,1522.14,6.0186E+11,0
18/12/2015,1517.33,1533.71,1509.85,5.9492E+11,0
21/12/2015,1515.86,1536.96,1515.04,6.02259E+11,0
22/12/2015,1511.77,1525.09,1504.55,6.00633E+11,0
23/12/2015,1546.39,1546.39,1514.21,6.14387E+11,0
24/12/2015,1547.01,1548.36,1545.39,6.14634E+11,0
25/12/2015,1547.01,1554.73,1533.31,6.14634E+11,0
28/12/2015,1540.16,1550.42,1537.23,6.11912E+11,0
29/12/2015,1563.36,1563.36,1542.11,6.21131E+11,0
30/12/2015,1554.83,1566.88,1552.25,6.17741E+11,0
31/12/2015,1558.18,1559.27,1554.77,6.19072E+11,0
01/01/2016,1558.18,1558.18,1552.89,6.19072E+11,0
04/01/2016,1513.48,1549.05,1509.97,6.01314E+11,0
05/01/2016,1513.57,1533.91,1502.96,6.01347E+11,0
06/01/2016,1508.99,1515.43,1505.33,5.99527E+11,0
07/01/2016,1477.58,1503.9,1450.28,5.8705E+11,0
08/01/2016,1464.43,1497.3,1464.43,5.81824E+11,0
11/01/2016,1460.24,1474.6,1453.62,5.80163E+11,0
12/01/2016,1472.75,1486.83,1453.44,5.85131E+11,0
13/01/2016,1480.25,1501.02,1476.13,5.88111E+11,0
14/01/2016,1449.28,1472.57,1429.53,5.75805E+11,0
15/01/2016,1398.38,1454.48,1389.79,5.55582E+11,0
18/01/2016,1403.43,1419.41,1391.52,5.57588E+11,0
19/01/2016,1429.57,1437.71,1409.37,5.67975E+11,0
20/01/2016,1379.81,1427.39,1377.36,5.48204E+11,0
21/01/2016,1414.13,1420.29,1380.1,5.61842E+11,0
22/01/2016,1459.88,1465.1,1428.89,5.80016E+11,0
25/01/2016,1460.92,1476.02,1452.93,5.80432E+11,0
26/01/2016,1476.25,1477.91,1435.37,5.8652E+11,0
27/01/2016,1476.85,1484.25,1462.75,5.86761E+11,0
28/01/2016,1442,1482.99,1434.09,5.72915E+11,0
29/01/2016,1472.3,1472.3,1442.15,5.8495E+11,0
01/02/2016,1455.96,1483.11,1447.54,5.78459E+11,0
02/02/2016,1432.92,1455.33,1427.98,5.69305E+11,0
03/02/2016,1397.03,1434.57,1385.53,5.55048E+11,0
04/02/2016,1398.23,1416.15,1377.3,5.55525E+11,0
05/02/2016,1386.08,1406.05,1385.31,5.50698E+11,0
08/02/2016,1323.14,1391.22,1321.25,5.25689E+11,0
09/02/2016,1306.94,1329.31,1289.3,5.19253E+11,0
10/02/2016,1343.87,1353.87,1305.86,5.33928E+11,0
11/02/2016,1298.86,1344,1290.89,5.16045E+11,0
12/02/2016,1327.23,1330.68,1300.59,5.27315E+11,0
15/02/2016,1382.18,1382.18,1331.82,5.49146E+11,0
16/02/2016,1373.18,1401.07,1368.56,5.45571E+11,0
17/02/2016,1413.33,1413.33,1377.77,5.61522E+11,36672510
18/02/2016,1420.31,1433.17,1411.06,5.64295E+11,261875952
19/02/2016,1410.7,1429.34,1405.54,5.60477E+11,0
22/02/2016,1445.52,1445.68,1416.31,5.74312E+11,0
23/02/2016,1437.5,1451.41,1430.02,5.71127E+11,0
24/02/2016,1396.66,1437.89,1391.67,5.549E+11,0
25/02/2016,1426.39,1427.82,1397.93,5.6671E+11,109439264
26/02/2016,1445.59,1448.98,1431.11,5.7434E+11,0
29/02/2016,1446.58,1447.86,1423.62,5.74735E+11,0
01/03/2016,1464.41,1465.09,1433.17,5.81819E+11,0
02/03/2016,1462.3,1483.52,1451.86,5.80977E+11,0
